CustomerKey,FirstName,LastName,Fullname,BirthDate,Gender,DateFirstPurchase,CustomerCity
21715,Jonathan,Ross,Jonathan Ross,5/9/1969,Male,2/12/2021,Walla Walla
21716,Gerald,Sara,Gerald Sara,8/30/1963,Male,9/9/2021,Burien
21717,Angel,King,Angel King,1/6/1976,Male,1/28/2022,Torrance
21718,Devin,Roberts,Devin Roberts,5/13/1976,Male,8/26/2021,Lincoln Acres
21719,Morgan,Torres,Morgan Torres,5/25/1965,Female,10/31/2021,Lebanon
21720,Raul,Jai,Raul Jai,11/4/1964,Male,2/20/2021,Burbank
21721,Sara,Campbell,Sara Campbell,11/21/1964,Female,10/13/2021,Renton
21722,Spencer,Wood,Spencer Wood,11/1/1964,Male,11/10/2021,Spring Valley
21723,Tiffany,Huang,Tiffany Huang,9/6/1977,Female,11/22/2021,Burlingame
21724,Mandy,Yang,Mandy Yang,3/12/1978,Female,7/12/2021,Concord
21725,Gabrielle,Cannata,Gabrielle Cannata,8/18/1983,Female,7/12/2021,Victoria
21726,Morgan,Hall,Morgan Hall,2/19/1979,Female,7/14/2021,Shawnee
21727,Arianna,Flores,Arianna Flores,12/22/1978,Female,1/27/2019,Shawnee
21728,Madison,Harris,Madison Harris,1/6/1979,Female,10/31/2021,Burien
21729,Alexandria,Morgan,Alexandria Morgan,7/7/1984,Female,9/26/2021,Spokane
21730,Noah,Campbell,Noah Campbell,10/18/1978,Male,12/4/2021,Burbank
21731,Alexandra,Diaz,Alexandra Diaz,1/22/1979,Female,12/20/2021,La Jolla
21732,Ian,Johnson,Ian Johnson,4/23/1978,Male,10/14/2021,Newton
21733,Ian,Simmons,Ian Simmons,5/3/1977,Male,12/15/2021,Marysville
21734,Grace,Garcia,Grace Garcia,1/29/1977,Female,1/6/2022,Long Beach
21735,Grace,Diaz,Grace Diaz,4/21/1982,Female,12/27/2021,Daly City
21736,Thomas,Thompson,Thomas Thompson,4/20/1982,Male,11/16/2021,Burbank
21737,Timothy,Rivera,Timothy Rivera,2/16/1968,Male,11/3/2021,Saint-Denis
21738,Francis,Alonso,Francis Alonso,9/14/1973,Male,12/4/2021,Peterborough
21739,Dale,Rai,Dale Rai,8/17/1973,Male,4/4/2021,Watford
21740,Taylor,Walker,Taylor Walker,4/24/1968,Female,1/14/2022,Watford
21741,Alexa,Sanders,Alexa Sanders,12/8/1972,Female,1/22/2019,N. Vancouver
21742,Katelyn,Cox,Katelyn Cox,11/11/1976,Female,4/29/2021,Langford
21743,Theresa,Rubio,Theresa Rubio,4/20/1971,Female,4/29/2021,Chula Vista
21744,Emma,Perry,Emma Perry,9/15/1970,Female,9/29/2021,Colma
21745,Isabel,Foster,Isabel Foster,1/30/1970,Female,8/10/2021,Langley
21746,Xavier,Hernandez,Xavier Hernandez,3/12/1973,Male,11/21/2021,Lakewood
21747,Derrick,Munoz,Derrick Munoz,10/14/1967,Male,2/28/2021,Burlingame
21748,Wyatt,Harris,Wyatt Harris,4/20/1979,Male,3/4/2021,Glendale
21749,Ashley,Williams,Ashley Williams,8/25/1947,Female,11/24/2021,Colma
21750,Carlos,Reed,Carlos Reed,10/5/1953,Male,4/2/2021,Coronado
21751,Logan,Jackson,Logan Jackson,5/9/1948,Male,8/23/2021,Lemon Grove
21752,Rafael,Li,Rafael Li,3/31/1953,Male,12/5/2021,Calgary
21753,Morgan,Robinson,Morgan Robinson,5/21/1948,Female,4/30/2021,Beaverton
21754,Kaitlyn,Lopez,Kaitlyn Lopez,10/5/1953,Female,9/16/2021,Salem
21755,Lucas,White,Lucas White,9/20/1948,Male,10/15/2021,Coronado
21756,Allison,Carter,Allison Carter,5/23/1949,Female,3/1/2021,Santa Monica
21757,Elijah,Wang,Elijah Wang,9/8/1954,Male,1/23/2022,Kirkland
21758,Patricia,Malhotra,Patricia Malhotra,8/21/1949,Female,10/13/2021,Burien
21759,Jennifer,Moore,Jennifer Moore,10/18/1949,Female,12/16/2021,Westminster
21760,Margaret,She,Margaret She,4/17/1950,Female,10/5/2021,Concord
21761,Makayla,Sanders,Makayla Sanders,2/13/1950,Female,7/16/2021,Torrance
21762,Andrea,Hernandez,Andrea Hernandez,2/22/1950,Female,1/31/2021,Everett
21763,Madison,Brown,Madison Brown,3/7/1962,Female,11/14/2021,Redmond
21764,Nathan,Smith,Nathan Smith,10/6/1950,Male,3/24/2021,Newton
21765,Nathaniel,Kelly,Nathaniel Kelly,2/8/1962,Male,6/8/2021,Oregon City
21766,Jesse,Baker,Jesse Baker,11/23/1950,Male,3/10/2021,Bellflower
21767,Mariah,Ramirez,Mariah Ramirez,12/11/1951,Female,8/3/2021,Bellflower
21768,Cole,Watson,Cole Watson,2/19/1952,Male,12/29/2018,Metchosin
21769,Michele,Rubio,Michele Rubio,10/13/1951,Female,3/3/2021,Concord
21770,Brandon,Thomas,Brandon Thomas,8/7/1957,Male,7/19/2021,Renton
21771,Sheena,Shen,Sheena Shen,6/8/1952,Female,7/11/2021,Chula Vista
21772,Sarah,Patterson,Sarah Patterson,8/16/1951,Female,9/21/2021,Portland
21773,Alyssa,Rogers,Alyssa Rogers,12/19/1951,Female,5/27/2021,Beaverton
21774,Brian,James,Brian James,12/19/1952,Male,12/12/2021,Torrance
21775,Sean,Ramirez,Sean Ramirez,10/20/1952,Male,3/31/2021,Newport Beach
21776,Daniel,Thompson,Daniel Thompson,3/3/1953,Male,5/2/2021,Kirkland
21777,Emily,Gonzales,Emily Gonzales,12/19/1952,Female,11/24/2021,Sooke
21778,Louis,Shen,Louis Shen,10/31/1952,Male,10/18/2021,Burien
21779,Maurice,Black,Maurice Black,10/1/1958,Male,12/19/2021,Concord
21780,Pedro,Gonzalez,Pedro Gonzalez,8/19/1963,Male,4/6/2021,Concord
21781,Jared,Rivera,Jared Rivera,12/19/1952,Male,11/4/2021,Lynnwood
21782,Blake,Martin,Blake Martin,2/13/1954,Male,4/28/2021,Beaverton
21783,Kate,Goel,Kate Goel,4/18/1954,Female,2/25/2021,Burien
21784,Mackenzie,Hernandez,Mackenzie Hernandez,4/4/1954,Female,5/14/2021,Edmonds
21785,Tabitha,Rodriguez,Tabitha Rodriguez,11/8/1953,Female,11/22/2021,Chula Vista
21786,Alexis,Bennett,Alexis Bennett,12/30/1953,Female,8/29/2021,El Cajon
21787,Rebecca,Allen,Rebecca Allen,5/15/1954,Female,2/19/2021,Grossmont
21788,Spencer,Barnes,Spencer Barnes,11/1/1953,Male,11/26/2021,La Jolla
21789,Lauren,Griffin,Lauren Griffin,12/23/1953,Female,5/7/2021,National City
21790,James,Diaz,James Diaz,8/23/1953,Male,6/9/2021,San Carlos
21791,Richard,Price,Richard Price,6/18/1954,Male,3/29/2021,San Gabriel
21792,Cassidy,Butler,Cassidy Butler,12/11/1954,Female,11/30/2021,Victoria
21793,Kaylee,Scott,Kaylee Scott,2/21/1955,Female,11/26/2021,Oregon City
21794,Alyssa,James,Alyssa James,9/11/1960,Female,11/1/2021,Downey
21795,Tristan,Bennett,Tristan Bennett,1/19/1960,Male,3/12/2021,San Gabriel
21796,Emma,Ward,Emma Ward,10/8/1955,Female,8/18/2021,Sooke
21797,Kelvin,Gao,Kelvin Gao,3/24/1956,Male,11/3/2021,Bellingham
21798,Jade,Sanders,Jade Sanders,3/24/1956,Female,11/11/2021,Lebanon
21799,Angel,Cook,Angel Cook,3/26/1956,Male,7/30/2021,Lebanon
21800,Heidi,Raman,Heidi Raman,3/18/1956,Female,9/4/2021,Concord
21801,Kaylee,Cooper,Kaylee Cooper,4/13/1956,Female,8/5/2021,Palo Alto
21802,Lucas,Roberts,Lucas Roberts,10/18/1955,Male,4/1/2021,Spring Valley
21803,Emily,Thomas,Emily Thomas,3/21/1957,Female,10/26/2021,Cliffside
21804,Brooke,Cook,Brooke Cook,8/7/1962,Female,7/24/2021,Port Orchard
21805,Lucas,Russell,Lucas Russell,10/15/1956,Male,4/15/2021,Renton
21806,Kelvin,Xie,Kelvin Xie,8/2/1956,Male,9/11/2021,Burbank
21807,Amanda,Campbell,Amanda Campbell,5/1/1957,Female,11/13/2021,Colma
21808,Amanda,Green,Amanda Green,8/19/1956,Female,11/1/2021,Downey
21809,Sydney,Thompson,Sydney Thompson,3/30/1968,Female,10/11/2021,Lakewood
21810,Justin,Miller,Justin Miller,6/16/1957,Male,3/1/2021,Spring Valley
21811,Olivia,Williams,Olivia Williams,8/11/1957,Female,11/27/2021,Colma
21812,Adrian,Bailey,Adrian Bailey,7/4/1957,Male,11/13/2021,Seattle
21813,Dalton,Brown,Dalton Brown,8/30/1963,Male,2/15/2019,Shawnee
21814,Noah,Edwards,Noah Edwards,9/21/1957,Male,7/10/2021,W. Linn
21815,Gabrielle,Green,Gabrielle Green,11/2/1957,Female,4/5/2021,Shawnee
21816,Jackson,Roberts,Jackson Roberts,1/17/1964,Male,7/1/2021,Saarlouis
21817,Jerome,Carlson,Jerome Carlson,10/7/1963,Male,10/26/2021,Watford
21818,Willie,Chander,Willie Chander,4/23/1963,Male,5/2/2021,Orly
21819,Chloe,Howard,Chloe Howard,5/2/1963,Female,3/9/2021,Tremblay-en-France
21820,Priscilla,Nath,Priscilla Nath,12/5/1973,Female,8/9/2021,Villeneuve-d'Ascq
21821,Clayton,Tang,Clayton Tang,11/19/1962,Male,7/27/2021,Bonn
21822,Gregory,Yuan,Gregory Yuan,8/26/1962,Male,5/27/2021,York
21823,Lacey,She,Lacey She,3/6/1967,Female,9/25/2021,Berlin
21824,Warren,She,Warren She,12/31/1961,Male,12/10/2021,London
21825,Randy,Zhou,Randy Zhou,5/18/1961,Male,12/29/2021,Berlin
21826,Abigail,Russell,Abigail Russell,1/6/1961,Female,11/14/2021,Ingolstadt
21827,Mallory,Gutierrez,Mallory Gutierrez,7/6/1960,Female,12/19/2021,Neunkirchen
21828,Megan,Gonzales,Megan Gonzales,8/1/1960,Female,12/11/2021,Paderborn
21829,Carolyn,Rana,Carolyn Rana,7/17/1960,Female,10/12/2021,W. York
21830,Briana,Alonso,Briana Alonso,4/15/1961,Female,6/10/2021,Warrington
21831,Yolanda,Anand,Yolanda Anand,8/30/1965,Female,10/6/2021,Roubaix
21832,Pedro,Gill,Pedro Gill,10/25/1949,Male,1/15/2022,Roncq
21833,Terrance,Gonzalez,Terrance Gonzalez,6/16/1955,Male,12/9/2021,Duesseldorf
21834,Jillian,Mehta,Jillian Mehta,8/4/1955,Female,10/2/2021,Hof
21835,Susan,Sun,Susan Sun,10/20/1949,Female,12/9/2021,Saarlouis
21836,Kristi,Raman,Kristi Raman,1/8/1950,Female,7/26/2021,Werne
21837,Megan,Alexander,Megan Alexander,1/21/1951,Female,1/4/2022,Frankfurt
21838,Gerald,Ruiz,Gerald Ruiz,3/2/1951,Male,6/11/2021,Poing
21839,Billy,Diaz,Billy Diaz,10/16/1956,Male,8/27/2021,Kirkby
21840,Stacey,Ma,Stacey Ma,5/9/1951,Female,2/2/2021,Maidenhead
21841,Lindsay,Nath,Lindsay Nath,12/10/1950,Female,7/19/2021,York
21842,Neil,Navarro,Neil Navarro,5/13/1952,Male,9/13/2021,Hamburg
21843,Erica,He,Erica He,4/1/1952,Female,4/6/2021,Leipzig
21844,James,Long,James Long,10/5/1959,Male,7/28/2021,Hof
21845,Cameron,Miller,Cameron Miller,10/31/1959,Male,3/29/2021,Metz
21846,Kevin,Patterson,Kevin Patterson,5/8/1960,Male,3/15/2021,Ingolstadt
21847,Dominic,Madan,Dominic Madan,11/23/1959,Male,7/24/2021,London
21848,Jerry,Raje,Jerry Raje,7/27/1958,Male,6/15/2021,London
21849,Todd,Chow,Todd Chow,7/12/1957,Male,3/22/2021,Saint Ouen
21850,Bruce,Subram,Bruce Subram,3/13/1957,Male,9/23/2021,Paris
21851,Stuart,Railson,Stuart Railson,3/6/1957,Male,3/25/2021,Frankfurt
21852,Eduardo,Johnson,Eduardo Johnson,1/29/1957,Male,8/12/2021,Kassel
21853,Stacy,Gutierrez,Stacy Gutierrez,7/17/1956,Female,8/31/2021,Saarlouis
21854,Theresa,Schmidt,Theresa Schmidt,9/17/1956,Female,10/30/2021,London
21855,Paula,Martin,Paula Martin,8/8/1962,Female,8/19/2021,Woolston
21856,Emmanuel,Sanchez,Emmanuel Sanchez,11/8/1955,Male,10/20/2021,Lancaster
21857,Jay,Dominguez,Jay Dominguez,7/20/1955,Male,1/24/2021,London
21858,Curtis,Lin,Curtis Lin,8/8/1971,Male,1/20/2021,London
21859,Monica,Kim,Monica Kim,2/13/1954,Female,8/18/2021,Colombes
21860,Jacquelyn,Gill,Jacquelyn Gill,1/7/1959,Female,8/3/2021,Les Ulis
21861,Kari,Romero,Kari Romero,4/25/1954,Female,1/31/2021,Paris
21862,Michele,Prasad,Michele Prasad,3/4/1954,Female,5/23/2021,Roissy en Brie
21863,Shawna,Anand,Shawna Anand,8/19/1959,Female,4/8/2021,München
21864,Martin,Lopez,Martin Lopez,4/21/1954,Male,6/28/2021,Billericay
21865,Kathryn,Andersen,Kathryn Andersen,5/22/1954,Female,5/30/2021,London
21866,Shannon,Zhu,Shannon Zhu,8/20/1952,Female,10/23/2021,Cergy
21867,Michael,Ruggiero,Michael Ruggiero,5/13/1953,Male,9/9/2021,Saint-Denis
21868,Aimee,Ma,Aimee Ma,8/2/1952,Female,2/5/2021,Berlin
21869,Tina,Prasad,Tina Prasad,4/8/1953,Female,12/1/2021,Bonn
21870,Jenny,Raji,Jenny Raji,3/3/1953,Female,11/14/2021,Runcorn
21871,Devin,Adams,Devin Adams,5/5/1982,Male,12/4/2021,Cranbourne
21872,Alisha,Lal,Alisha Lal,5/30/1981,Female,9/17/2021,Silverwater
21873,Kellie,Navarro,Kellie Navarro,1/30/1981,Female,3/23/2020,Lane Cove
21874,Brandi,Suarez,Brandi Suarez,11/19/1981,Female,3/18/2020,Port Macquarie
21875,Cedric,Nara,Cedric Nara,2/14/1982,Male,3/2/2020,Silverwater
21876,Philip,Rubio,Philip Rubio,10/24/1981,Male,3/21/2020,Newcastle
21877,Clarence,Xu,Clarence Xu,2/10/1982,Male,3/17/2020,Coffs Harbour
21878,Bryant,Rana,Bryant Rana,10/23/1981,Male,3/13/2020,Newcastle
21879,Louis,Ma,Louis Ma,4/7/1980,Male,10/14/2021,Cranbourne
21880,Marc,Gomez,Marc Gomez,8/16/1985,Male,8/31/2021,Cranbourne
21881,Nicole,Lewis,Nicole Lewis,4/14/1981,Female,9/18/2021,Caloundra
21882,Jay,Ramos,Jay Ramos,3/22/1981,Male,3/29/2020,Gold Coast
21883,Patricia,Kapoor,Patricia Kapoor,9/4/1979,Female,2/2/2021,Sunbury
21884,Tabitha,Gutierrez,Tabitha Gutierrez,1/5/1979,Female,10/6/2021,Sydney
21885,Rafael,Xu,Rafael Xu,6/3/1980,Male,3/16/2020,Port Macquarie
21886,Jill,Carlson,Jill Carlson,11/7/1979,Female,3/11/2020,Newcastle
21887,Ashley,White,Ashley White,11/9/1977,Female,2/4/2021,Hobart
21888,Evan,Edwards,Evan Edwards,3/4/1979,Male,3/5/2020,Gold Coast
21889,Sheila,Navarro,Sheila Navarro,2/14/1979,Female,3/10/2020,Goulburn
21890,Tiffany,Zeng,Tiffany Zeng,8/5/1978,Female,7/27/2021,Darlinghurst
21891,Dawn,Nara,Dawn Nara,12/21/1977,Female,3/17/2020,Lane Cove
21892,Joan,Hernandez,Joan Hernandez,2/22/1977,Female,3/8/2020,Springwood
21893,Brandi,Hernandez,Brandi Hernandez,12/12/1976,Female,3/2/2020,Malabar
21894,David,Li,David Li,11/9/1981,Male,3/25/2020,Hobart
21895,Kaylee,Gonzalez,Kaylee Gonzalez,10/5/1981,Female,3/5/2020,Gold Coast
21896,Roy,Subram,Roy Subram,1/23/1976,Male,6/6/2021,Geelong
21897,Francisco,Subram,Francisco Subram,4/18/1977,Male,3/28/2020,St. Leonards
21898,Devon,Raji,Devon Raji,8/4/1976,Male,11/2/2021,Cranbourne
21899,Marie,Vazquez,Marie Vazquez,4/6/1982,Female,3/3/2020,Lavender Bay
21900,Robert,Jones,Robert Jones,10/14/1980,Male,6/2/2021,Beaverton
21901,Elizabeth,Taylor,Elizabeth Taylor,11/21/1969,Female,1/2/2022,Lake Oswego
21902,Natalie,James,Natalie James,3/16/1981,Female,11/2/2021,Glendale
21903,Fernando,Jenkins,Fernando Jenkins,1/12/1962,Male,3/17/2021,Santa Cruz
21904,Chase,Sandberg,Chase Sandberg,2/4/1967,Male,9/6/2021,Langley
21905,Pedro,Hernandez,Pedro Hernandez,3/18/1940,Male,7/18/2021,Bellingham
21906,Miranda,Simmons,Miranda Simmons,8/5/1939,Female,8/20/2021,Bellingham
21907,Jordan,Hall,Jordan Hall,2/17/1940,Female,9/12/2021,Everett
21908,Isabel,Hayes,Isabel Hayes,12/30/1939,Female,8/12/2021,Oregon City
21909,Allison,Ward,Allison Ward,12/22/1939,Female,3/13/2021,Palo Alto
21910,Rebekah,Perez,Rebekah Perez,8/13/1985,Female,12/14/2021,Bonn
21911,Joan,Ross,Joan Ross,6/22/1986,Female,7/8/2021,Saint-Denis
21912,Colleen,Kumar,Colleen Kumar,9/18/1985,Female,5/12/2021,Dunkerque
21913,Arthur,Blanco,Arthur Blanco,11/24/1985,Male,12/22/2021,Morangis
21914,Emily,Brown,Emily Brown,8/18/1985,Female,4/20/2021,Hof
21915,Tristan,Wood,Tristan Wood,10/29/1967,Male,3/11/2021,San Francisco
21916,Jesse,Evans,Jesse Evans,2/5/1972,Male,8/14/2021,Vancouver
21917,Dalton,Johnson,Dalton Johnson,12/18/1977,Male,6/3/2021,Redwood City
21918,Carol,Serrano,Carol Serrano,5/3/1967,Female,1/30/2021,Concord
21919,Melissa,Howard,Melissa Howard,2/4/1967,Female,11/24/2021,Bremerton
21920,Destiny,Bennett,Destiny Bennett,8/15/1966,Female,11/24/2021,Lemon Grove
21921,Lucas,Collins,Lucas Collins,1/30/1967,Male,2/20/2019,Oak Bay
21922,Bailey,Ward,Bailey Ward,5/23/1967,Female,11/6/2021,Torrance
21923,Justin,Williams,Justin Williams,1/17/1967,Male,12/6/2021,Seattle
21924,Eduardo,Cook,Eduardo Cook,3/10/1971,Male,12/26/2021,Yakima
21925,Tabitha,Dominguez,Tabitha Dominguez,1/30/1966,Female,1/1/2022,Cliffside
21926,Melanie,Henderson,Melanie Henderson,1/11/1973,Female,12/8/2021,Woodburn
21927,Meredith,Browning,Meredith Browning,3/15/1973,Female,12/24/2021,Colma
21928,Karl,Luo,Karl Luo,8/30/1972,Male,12/8/2021,Colma
21929,Karen,Perry,Karen Perry,5/14/1984,Female,12/5/2021,Coronado
21930,Marissa,Perry,Marissa Perry,1/20/1984,Female,12/12/2021,Glendale
21931,Marcus,Wood,Marcus Wood,3/20/1966,Male,12/12/2021,San Francisco
21932,Leonard,Kumar,Leonard Kumar,12/10/1970,Male,12/17/2021,Colma
21933,Nicole,Martin,Nicole Martin,4/1/1965,Female,11/23/2021,San Carlos
21934,Jennifer,Cox,Jennifer Cox,12/7/1964,Female,8/19/2021,Glendale
21935,Victoria,Simmons,Victoria Simmons,7/24/1970,Female,1/2/2022,Walla Walla
21936,Emma,Reed,Emma Reed,12/11/1970,Female,9/1/2021,Burbank
21937,Morgan,Ross,Morgan Ross,11/23/1970,Female,12/5/2021,San Diego
21938,Savannah,Hall,Savannah Hall,6/9/1970,Female,8/13/2021,Milwaukie
21939,Thomas,Roberts,Thomas Roberts,3/7/1970,Male,2/9/2019,Langford
21940,Alejandro,Sharma,Alejandro Sharma,1/20/1965,Male,3/21/2021,Coronado
21941,Gail,Moore,Gail Moore,8/19/1963,Female,12/1/2021,Santa Monica
21942,Julia,Roberts,Julia Roberts,3/4/1964,Female,3/4/2021,Lynnwood
21943,Cindy,Mehta,Cindy Mehta,2/5/1975,Female,3/23/2020,Wollongong
21944,Daisy,Jiménez,Daisy Jiménez,9/16/1980,Female,3/15/2020,Matraville
21945,Pearlie,Rusek,Pearlie Rusek,8/13/1985,Female,3/2/2020,Seaford
21946,Michele,Deng,Michele Deng,7/3/1974,Female,3/9/2020,Port Macquarie
21947,Diane,Romero,Diane Romero,4/8/1975,Female,3/23/2020,Seaford
21948,Ann,Madan,Ann Madan,10/10/1974,Female,3/3/2020,Findon
21949,Clayton,Chavez,Clayton Chavez,9/23/1980,Male,3/24/2020,Cloverdale
21950,Armando,Hernandez,Armando Hernandez,10/3/1974,Male,3/13/2020,Goulburn
21951,Orlando,Hernandez,Orlando Hernandez,11/23/1981,Male,3/7/2020,Gold Coast
21952,Latasha,Vazquez,Latasha Vazquez,1/3/1974,Female,5/28/2021,Geelong
21953,Marvin,Vazquez,Marvin Vazquez,1/18/1973,Male,4/21/2021,Melton
21954,Yolanda,Andersen,Yolanda Andersen,5/20/1978,Female,12/31/2021,Hobart
21955,Jenny,Ferrier,Jenny Ferrier,2/19/1975,Female,3/15/2020,Malabar
21956,Jay,Kapoor,Jay Kapoor,4/15/1975,Male,3/12/2020,Newcastle
21957,Kathryn,Shen,Kathryn Shen,11/15/1974,Female,3/8/2020,North Sydney
21958,Mallory,Blanco,Mallory Blanco,4/18/1975,Female,3/24/2020,Springwood
21959,Jimmy,Dominguez,Jimmy Dominguez,1/13/1975,Male,3/16/2020,Sydney
21960,Dawn,Liu,Dawn Liu,8/17/1972,Female,9/13/2021,Cranbourne
21961,Chelsea,Garcia,Chelsea Garcia,4/16/1978,Female,3/2/2021,Hawthorne
21962,Kristi,Smith,Kristi Smith,10/28/1972,Female,2/27/2021,Melton
21963,Jacquelyn,Serrano,Jacquelyn Serrano,8/19/1978,Female,5/5/2021,Milsons Point
21964,Devon,Nara,Devon Nara,1/30/1973,Male,9/22/2021,Caloundra
21965,Bethany,Raheem,Bethany Raheem,2/21/1972,Female,11/17/2021,Seaford
21966,Ross,Sai,Ross Sai,4/25/1972,Male,4/17/2020,South Melbourne
21967,Charles,Sanders,Charles Sanders,10/7/1970,Male,11/30/2021,Wollongong
21968,Jaime,Deng,Jaime Deng,2/1/1974,Male,4/11/2020,Findon
21969,Latoya,Deng,Latoya Deng,9/22/1973,Female,4/27/2020,Malabar
21970,Jada,Rivera,Jada Rivera,2/13/1986,Female,11/15/2021,Warrnambool
21971,Warren,Shan,Warren Shan,11/21/1969,Male,7/12/2021,Gold Coast
21972,Mandy,She,Mandy She,9/29/1975,Female,5/28/2021,Coffs Harbour
21973,Janet,Vazquez,Janet Vazquez,8/14/1969,Female,11/26/2021,Cloverdale
21974,Whitney,Suri,Whitney Suri,1/30/1986,Female,4/28/2020,Melton
21975,Alfredo,Ruiz,Alfredo Ruiz,1/1/1974,Male,12/28/2021,Perth
21976,Jacqueline,Torres,Jacqueline Torres,12/28/1968,Female,4/1/2020,Sydney
21977,Phillip,Malhotra,Phillip Malhotra,1/17/1969,Male,6/11/2021,St. Leonards
21978,Tracy,Deng,Tracy Deng,9/4/1972,Female,4/22/2021,Silverwater
21979,Philip,Gutierrez,Philip Gutierrez,9/12/1973,Male,4/9/2020,Hobart
21980,Beth,Moreno,Beth Moreno,3/10/1967,Female,4/5/2020,East Brisbane
21981,Isabella,Henderson,Isabella Henderson,4/7/1972,Female,11/10/2021,Brisbane
21982,Deborah,Lal,Deborah Lal,8/25/1966,Female,4/25/2020,Bendigo
21983,Glenn,Liang,Glenn Liang,9/19/1966,Male,4/1/2020,Cloverdale
21984,Kristy,Suarez,Kristy Suarez,2/15/1971,Female,4/12/2020,Lane Cove
21985,Eddie,Torres,Eddie Torres,4/13/1966,Male,4/4/2020,Rhodes
21986,Kristi,Chapman,Kristi Chapman,12/9/1965,Female,4/9/2020,Findon
21987,Theodore,Dominguez,Theodore Dominguez,6/3/1971,Male,4/27/2020,East Brisbane
21988,Alisha,Zhao,Alisha Zhao,10/1/1970,Female,11/22/2021,Port Macquarie
21989,Erik,Jimenez,Erik Jimenez,9/30/1970,Male,3/26/2021,Rhodes
21990,Alejandro,Rai,Alejandro Rai,3/11/1976,Male,4/6/2021,Rockhampton
21991,Teresa,Gill,Teresa Gill,1/11/1971,Female,1/22/2022,Seaford
21992,Alejandro,Zhang,Alejandro Zhang,2/24/1971,Male,12/28/2021,Warrnambool
21993,Craig,Sanz,Craig Sanz,3/16/1981,Male,3/8/2021,Bendigo
21994,Natasha,Ruiz,Natasha Ruiz,9/9/1964,Female,4/1/2020,Seaford
21995,Kathryn,Raji,Kathryn Raji,9/19/1967,Female,8/17/2021,Port Macquarie
21996,Amy,Gao,Amy Gao,5/19/1967,Female,4/14/2020,East Brisbane
21997,Dennis,Xu,Dennis Xu,9/11/1963,Male,11/3/2021,Warrnambool
21998,Erik,Hernandez,Erik Hernandez,5/7/1964,Male,7/14/2021,East Brisbane
21999,Julia,Barnes,Julia Barnes,5/9/1969,Female,4/22/2020,Geelong
22000,Cynthia,Chandra,Cynthia Chandra,9/7/1969,Female,4/10/2020,Hervey Bay
22001,Gregory,Chander,Gregory Chander,4/20/1963,Male,5/4/2021,Hobart
22002,Kristen,Chen,Kristen Chen,2/2/1942,Female,8/29/2021,Malabar
22003,Jill,Navarro,Jill Navarro,2/20/1942,Female,7/7/2021,South Melbourne
22004,Meghan,Ortega,Meghan Ortega,2/13/1966,Female,4/9/2020,Coffs Harbour
22005,Pamela,Mehta,Pamela Mehta,8/31/1965,Female,12/27/2021,Melbourne
22006,Jon,Nara,Jon Nara,12/18/1965,Male,3/18/2021,South Melbourne
22007,Kaylee,Hernandez,Kaylee Hernandez,3/13/1982,Female,12/10/2021,Issaquah
22008,Alisha,Ye,Alisha Ye,10/5/1980,Female,2/19/2019,Cliffside
22009,Ross,Alvarez,Ross Alvarez,8/8/1980,Male,3/18/2021,Coronado
22010,Henry,Lopez,Henry Lopez,1/9/1981,Male,10/28/2021,Burlingame
22011,Richard,Patterson,Richard Patterson,5/13/1986,Male,11/29/2021,Redmond
22012,Regina,Malhotra,Regina Malhotra,12/24/1985,Female,6/30/2021,Colma
22013,Marcus,Jenkins,Marcus Jenkins,5/1/1986,Male,12/14/2021,Milwaukie
22014,Jose,Gonzales,Jose Gonzales,11/16/1985,Male,6/11/2021,Haney
22015,Mary,Turner,Mary Turner,4/14/1986,Female,7/8/2021,Shawnee
22016,Terrence,Andersen,Terrence Andersen,4/21/1986,Male,12/25/2021,Burien
22017,Sharon,She,Sharon She,6/8/1943,Female,6/5/2021,Matraville
22018,Todd,Sun,Todd Sun,11/6/1942,Male,6/12/2021,Warrnambool
22019,Rachel,Bryant,Rachel Bryant,8/23/1983,Female,2/27/2021,Shawnee
22020,Jaime,Shan,Jaime Shan,10/16/1943,Male,9/26/2021,Geelong
22021,Ethan,White,Ethan White,3/20/1983,Male,11/2/2021,Renton
22022,Christopher,Davis,Christopher Davis,5/4/1983,Male,11/12/2021,Redwood City
22023,Rafael,Chen,Rafael Chen,10/29/1982,Male,3/20/2021,Beverly Hills
22024,Samuel,Chen,Samuel Chen,8/11/1982,Male,5/3/2021,Colma
22025,Riley,Peterson,Riley Peterson,12/4/1982,Female,7/8/2021,Coronado
22026,Bridget,Kennedy,Bridget Kennedy,10/4/1984,Female,8/29/2021,Cliffside
22027,Franklin,Luo,Franklin Luo,12/2/1984,Male,5/11/2021,Cliffside
22028,Jodi,Shen,Jodi Shen,5/21/1945,Female,2/2/2021,Hobart
22029,Laura,Gao,Laura Gao,5/2/1945,Female,12/13/2021,Silverwater
22030,Barbara,Shen,Barbara Shen,11/19/1945,Female,4/19/2020,Seaford
22031,Jorge,Cai,Jorge Cai,2/9/1946,Male,4/13/2020,Wollongong
22032,Ivan,Fernandez,Ivan Fernandez,3/11/1948,Male,4/6/2020,Melbourne
22033,Marshall,Zhao,Marshall Zhao,12/15/1947,Male,4/11/2020,Springwood
22034,Seth,Clark,Seth Clark,10/1/1981,Male,3/31/2021,Grossmont
